SiteID,1342021,Site Timezone,-6,Data Timezone,0,Longitude,-95.1383056641,Latitude,35.0348892212
Year,Month,Day,Hour,Minute,wind speed at 100m (m/s)
2011,7,25,16,30,1.54
2011,7,25,16,35,1.74
2011,7,25,16,40,2.05
2011,7,25,16,45,2.17
2011,7,25,16,50,2.07
2011,7,25,16,55,1.79
2011,7,25,17,0,1.61
2011,7,25,17,5,1.61
2011,7,25,17,10,1.6400000000000001
2011,7,25,17,15,1.67
2011,7,25,17,20,1.68
2011,7,25,17,25,1.71
2011,7,25,17,30,1.81
2011,7,25,17,35,1.92
2011,7,25,17,40,2.02
2011,7,25,17,45,2.22
2011,7,25,17,50,2.45
2011,7,25,17,55,2.66
2011,7,25,18,0,2.79
2011,7,25,18,5,2.87
2011,7,25,18,10,3.0300000000000002
2011,7,25,18,15,3.2600000000000002
2011,7,25,18,20,3.34
2011,7,25,18,25,3.2600000000000002
2011,7,25,18,30,3.2
2011,7,25,18,35,3.2800000000000002
2011,7,25,18,40,3.35
2011,7,25,18,45,3.16
2011,7,25,18,50,2.84
2011,7,25,18,55,2.8000000000000003
2011,7,25,19,0,2.9
2011,7,25,19,5,3.06
2011,7,25,19,10,3.17
2011,7,25,19,15,3.22
2011,7,25,19,20,3.23
2011,7,25,19,25,3.13
2011,7,25,19,30,2.89
2011,7,25,19,35,2.58
2011,7,25,19,40,2.5
2011,7,25,19,45,2.5500000000000003
2011,7,25,19,50,2.67
2011,7,25,19,55,2.65
2011,7,25,20,0,2.5300000000000002
2011,7,25,20,5,2.37
2011,7,25,20,10,2.25
2011,7,25,20,15,2.29
2011,7,25,20,20,2.37
2011,7,25,20,25,2.56
2011,7,25,20,30,2.7600000000000002
2011,7,25,20,35,2.87
2011,7,25,20,40,2.94
2011,7,25,20,45,3.0700000000000003
2011,7,25,20,50,3.23
2011,7,25,20,55,3.2
2011,7,25,21,0,2.97
2011,7,25,21,5,2.86
2011,7,25,21,10,2.8000000000000003
2011,7,25,21,15,2.68
2011,7,25,21,20,2.71
2011,7,25,21,25,2.9
2011,7,25,21,30,2.94
2011,7,25,21,35,2.93
2011,7,25,21,40,3.04
2011,7,25,21,45,3.13
2011,7,25,21,50,3.14
2011,7,25,21,55,3.0700000000000003
2011,7,25,22,0,3.0100000000000002
2011,7,25,22,5,2.98
2011,7,25,22,10,3.0300000000000002
2011,7,25,22,15,3.08
2011,7,25,22,20,3.14
2011,7,25,22,25,3.16
2011,7,25,22,30,3.11
2011,7,25,22,35,3.12
2011,7,25,22,40,3.09
2011,7,25,22,45,3.0500000000000003
2011,7,25,22,50,3.09
2011,7,25,22,55,3.08
2011,7,25,23,0,3.08
2011,7,25,23,5,3.17
2011,7,25,23,10,3.29
2011,7,25,23,15,3.41
2011,7,25,23,20,3.52
2011,7,25,23,25,3.52
2011,7,25,23,30,3.48
2011,7,25,23,35,3.5500000000000003
2011,7,25,23,40,3.65
2011,7,25,23,45,3.71
2011,7,25,23,50,3.87
2011,7,25,23,55,3.98
2011,7,26,0,0,4.01
2011,7,26,0,5,4.2
2011,7,26,0,10,4.43
2011,7,26,0,15,4.57
2011,7,26,0,20,4.73
2011,7,26,0,25,4.99
2011,7,26,0,30,5.32
2011,7,26,0,35,5.62
2011,7,26,0,40,5.79
2011,7,26,0,45,5.86
2011,7,26,0,50,6.07
2011,7,26,0,55,6.43
2011,7,26,1,0,6.8100000000000005
2011,7,26,1,5,7.15
2011,7,26,1,10,7.3500000000000005
2011,7,26,1,15,7.12
2011,7,26,1,20,6.640000000000001
2011,7,26,1,25,6.5600000000000005
2011,7,26,1,30,6.8500000000000005
2011,7,26,1,35,7.15
2011,7,26,1,40,7.32
2011,7,26,1,45,7.46
2011,7,26,1,50,7.51
2011,7,26,1,55,7.29
2011,7,26,2,0,6.94
2011,7,26,2,5,6.54
2011,7,26,2,10,6.32
2011,7,26,2,15,6.41
2011,7,26,2,20,6.63
2011,7,26,2,25,6.86
2011,7,26,2,30,6.98
2011,7,26,2,35,7.0200000000000005
2011,7,26,2,40,6.92
2011,7,26,2,45,6.76
2011,7,26,2,50,6.51
2011,7,26,2,55,6.18
2011,7,26,3,0,5.87
2011,7,26,3,5,5.67
2011,7,26,3,10,5.65
2011,7,26,3,15,5.72
2011,7,26,3,20,5.79
2011,7,26,3,25,5.73
2011,7,26,3,30,5.66
2011,7,26,3,35,5.82
2011,7,26,3,40,6.01
2011,7,26,3,45,6.15
2011,7,26,3,50,6.43
2011,7,26,3,55,6.71
2011,7,26,4,0,6.78
2011,7,26,4,5,6.75
2011,7,26,4,10,6.88
2011,7,26,4,15,7.04
2011,7,26,4,20,7.05
2011,7,26,4,25,6.95
2011,7,26,4,30,6.8500000000000005
2011,7,26,4,35,6.76
2011,7,26,4,40,6.49
2011,7,26,4,45,6.13
2011,7,26,4,50,6.03
2011,7,26,4,55,5.78
2011,7,26,5,0,5.63
2011,7,26,5,5,5.63
2011,7,26,5,10,5.95
2011,7,26,5,15,6.3500000000000005
2011,7,26,5,20,6.83
2011,7,26,5,25,7.2
2011,7,26,5,30,7.41
2011,7,26,5,35,7.62
2011,7,26,5,40,7.97
2011,7,26,5,45,8.33
2011,7,26,5,50,8.73
2011,7,26,5,55,9.06
2011,7,26,6,0,9.22
2011,7,26,6,5,9.16
2011,7,26,6,10,9.05
2011,7,26,6,15,9.17
2011,7,26,6,20,9.48
2011,7,26,6,25,10.01
2011,7,26,6,30,10.57
2011,7,26,6,35,10.790000000000001
2011,7,26,6,40,10.78
2011,7,26,6,45,10.620000000000001
2011,7,26,6,50,10.53
2011,7,26,6,55,10.39
2011,7,26,7,0,10.33
2011,7,26,7,5,10.290000000000001
2011,7,26,7,10,10.35
2011,7,26,7,15,10.33
2011,7,26,7,20,10.06
2011,7,26,7,25,9.540000000000001
2011,7,26,7,30,9.03
2011,7,26,7,35,8.700000000000001
2011,7,26,7,40,8.46
2011,7,26,7,45,8.06
2011,7,26,7,50,7.6000000000000005
2011,7,26,7,55,7.29
2011,7,26,8,0,7.05
2011,7,26,8,5,6.88
2011,7,26,8,10,6.57
2011,7,26,8,15,6.13
2011,7,26,8,20,5.76
2011,7,26,8,25,5.49
2011,7,26,8,30,5.22
2011,7,26,8,35,4.92
2011,7,26,8,40,4.61
2011,7,26,8,45,4.3500000000000005
2011,7,26,8,50,4.11
2011,7,26,8,55,3.81
2011,7,26,9,0,3.65
2011,7,26,9,5,3.59
2011,7,26,9,10,3.4
2011,7,26,9,15,3.2
2011,7,26,9,20,2.98
2011,7,26,9,25,2.82
2011,7,26,9,30,2.77
2011,7,26,9,35,2.74
2011,7,26,9,40,2.82
2011,7,26,9,45,3.0100000000000002
2011,7,26,9,50,3.2600000000000002
2011,7,26,9,55,3.43
2011,7,26,10,0,3.3200000000000003
2011,7,26,10,5,2.82
2011,7,26,10,10,2.2600000000000002
2011,7,26,10,15,2.07
2011,7,26,10,20,2.43
2011,7,26,10,25,2.9
2011,7,26,10,30,3.34
2011,7,26,10,35,3.7800000000000002
2011,7,26,10,40,4.03
2011,7,26,10,45,4.03
2011,7,26,10,50,4.0200000000000005
2011,7,26,10,55,4.13
2011,7,26,11,0,4.26
2011,7,26,11,5,4.3100000000000005
2011,7,26,11,10,4.2
2011,7,26,11,15,4.28
2011,7,26,11,20,4.6000000000000005
2011,7,26,11,25,4.94
2011,7,26,11,30,5.22
2011,7,26,11,35,5.39
2011,7,26,11,40,5.66
2011,7,26,11,45,5.93
2011,7,26,11,50,6.0600000000000005
2011,7,26,11,55,6.2
2011,7,26,12,0,6.5
2011,7,26,12,5,6.63
2011,7,26,12,10,6.41
2011,7,26,12,15,6.12
2011,7,26,12,20,6.11
2011,7,26,12,25,6.390000000000001
2011,7,26,12,30,6.47
2011,7,26,12,35,6.3
2011,7,26,12,40,6.49
2011,7,26,12,45,6.71
2011,7,26,12,50,6.62
2011,7,26,12,55,6.45
2011,7,26,13,0,6.32
2011,7,26,13,5,6.03
2011,7,26,13,10,5.8100000000000005
2011,7,26,13,15,5.71
2011,7,26,13,20,5.84
2011,7,26,13,25,5.8
2011,7,26,13,30,5.87
2011,7,26,13,35,5.88
2011,7,26,13,40,5.74
2011,7,26,13,45,5.7700000000000005
2011,7,26,13,50,5.98
2011,7,26,13,55,6.05
2011,7,26,14,0,5.86
2011,7,26,14,5,5.49
2011,7,26,14,10,5.23
2011,7,26,14,15,4.87
2011,7,26,14,20,4.83
2011,7,26,14,25,4.94
2011,7,26,14,30,5.04
2011,7,26,14,35,5.13
2011,7,26,14,40,5.11
2011,7,26,14,45,4.98
2011,7,26,14,50,4.96
2011,7,26,14,55,5
2011,7,26,15,0,5.09
2011,7,26,15,5,5.14
2011,7,26,15,10,5.1000000000000005
2011,7,26,15,15,4.97
2011,7,26,15,20,4.84
2011,7,26,15,25,4.61
2011,7,26,15,30,4.3500000000000005
2011,7,26,15,35,4.21
2011,7,26,15,40,4.12
2011,7,26,15,45,3.99
2011,7,26,15,50,3.93
2011,7,26,15,55,3.94
2011,7,26,16,0,3.83
2011,7,26,16,5,3.71
2011,7,26,16,10,3.5100000000000002
2011,7,26,16,15,3.27
2011,7,26,16,20,3.15
2011,7,26,16,25,3.11
2011,7,26,16,30,2.99
2011,7,26,16,35,2.9
2011,7,26,16,40,2.89
2011,7,26,16,45,2.82
2011,7,26,16,50,2.79
2011,7,26,16,55,2.84
2011,7,26,17,0,2.93
2011,7,26,17,5,3.0300000000000002
2011,7,26,17,10,3.02
2011,7,26,17,15,2.95
2011,7,26,17,20,2.95
2011,7,26,17,25,2.95
2011,7,26,17,30,2.91
2011,7,26,17,35,2.84
2011,7,26,17,40,2.87
2011,7,26,17,45,3.02
2011,7,26,17,50,3.2
2011,7,26,17,55,3.36
2011,7,26,18,0,3.59
2011,7,26,18,5,3.81
2011,7,26,18,10,3.83
2011,7,26,18,15,3.75
2011,7,26,18,20,3.77
2011,7,26,18,25,3.7800000000000002
2011,7,26,18,30,3.74
2011,7,26,18,35,3.7600000000000002
2011,7,26,18,40,3.92
2011,7,26,18,45,4.13
2011,7,26,18,50,4.24
2011,7,26,18,55,4.24
2011,7,26,19,0,4.24
2011,7,26,19,5,4.24
2011,7,26,19,10,4.34
2011,7,26,19,15,4.51
2011,7,26,19,20,4.66
2011,7,26,19,25,4.86
2011,7,26,19,30,5.03
2011,7,26,19,35,5.1000000000000005
2011,7,26,19,40,5.14
2011,7,26,19,45,5.12
2011,7,26,19,50,5.04
2011,7,26,19,55,4.98
2011,7,26,20,0,4.88
2011,7,26,20,5,4.68
2011,7,26,20,10,4.53
2011,7,26,20,15,4.55
2011,7,26,20,20,4.65
2011,7,26,20,25,4.73
2011,7,26,20,30,4.79
2011,7,26,20,35,4.76
2011,7,26,20,40,4.69
2011,7,26,20,45,4.66
2011,7,26,20,50,4.6000000000000005
2011,7,26,20,55,4.51
2011,7,26,21,0,4.54
2011,7,26,21,5,4.57
2011,7,26,21,10,4.5600000000000005
2011,7,26,21,15,4.5200000000000005
2011,7,26,21,20,4.61
2011,7,26,21,25,4.69
2011,7,26,21,30,4.66
2011,7,26,21,35,4.66
2011,7,26,21,40,4.55
2011,7,26,21,45,4.34
2011,7,26,21,50,4.3100000000000005
2011,7,26,21,55,4.47
2011,7,26,22,0,4.68
2011,7,26,22,5,4.76
2011,7,26,22,10,4.7700000000000005
2011,7,26,22,15,4.71
2011,7,26,22,20,4.68
2011,7,26,22,25,4.63
2011,7,26,22,30,4.53
2011,7,26,22,35,4.43
2011,7,26,22,40,4.5200000000000005
2011,7,26,22,45,4.82
2011,7,26,22,50,5.08
2011,7,26,22,55,5.16
2011,7,26,23,0,5.14
2011,7,26,23,5,5.01
2011,7,26,23,10,4.79
2011,7,26,23,15,4.66
2011,7,26,23,20,4.58
2011,7,26,23,25,4.48
2011,7,26,23,30,4.57
2011,7,26,23,35,4.93
2011,7,26,23,40,5.25
2011,7,26,23,45,5.36
2011,7,26,23,50,5.34
2011,7,26,23,55,5.21
2011,7,27,0,0,5.11
2011,7,27,0,5,5.26
2011,7,27,0,10,5.5
2011,7,27,0,15,5.65
2011,7,27,0,20,5.66
2011,7,27,0,25,5.57
2011,7,27,0,30,5.53
2011,7,27,0,35,5.53
2011,7,27,0,40,5.5600000000000005
2011,7,27,0,45,5.65
2011,7,27,0,50,5.63
2011,7,27,0,55,5.53
2011,7,27,1,0,5.5600000000000005
2011,7,27,1,5,5.83
2011,7,27,1,10,6.16
2011,7,27,1,15,6.3
2011,7,27,1,20,6.26
2011,7,27,1,25,6.24
2011,7,27,1,30,6.32
2011,7,27,1,35,6.46
2011,7,27,1,40,6.69
2011,7,27,1,45,6.72
2011,7,27,1,50,6.62
2011,7,27,1,55,6.57
2011,7,27,2,0,6.59
2011,7,27,2,5,6.54
2011,7,27,2,10,6.37
2011,7,27,2,15,6.1000000000000005
2011,7,27,2,20,6
2011,7,27,2,25,6.1000000000000005
2011,7,27,2,30,6.2
2011,7,27,2,35,6.41
2011,7,27,2,40,6.68
2011,7,27,2,45,6.98
2011,7,27,2,50,7.08
2011,7,27,2,55,7.11
2011,7,27,3,0,7.23
2011,7,27,3,5,7.2700000000000005
2011,7,27,3,10,7.26
2011,7,27,3,15,7.3500000000000005
2011,7,27,3,20,7.5
2011,7,27,3,25,7.45
2011,7,27,3,30,7.32
2011,7,27,3,35,7.34
2011,7,27,3,40,7.5200000000000005
2011,7,27,3,45,7.640000000000001
2011,7,27,3,50,7.63
2011,7,27,3,55,7.640000000000001
2011,7,27,4,0,7.65
2011,7,27,4,5,7.7700000000000005
2011,7,27,4,10,7.83
2011,7,27,4,15,7.66
2011,7,27,4,20,7.72
2011,7,27,4,25,8.07
2011,7,27,4,30,8.2
2011,7,27,4,35,8.040000000000001
2011,7,27,4,40,7.91
2011,7,27,4,45,7.930000000000001
2011,7,27,4,50,7.97
2011,7,27,4,55,8.03
2011,7,27,5,0,8.2
2011,7,27,5,5,8.57
2011,7,27,5,10,8.91
2011,7,27,5,15,8.97
2011,7,27,5,20,9.05
2011,7,27,5,25,9.02
2011,7,27,5,30,8.97
2011,7,27,5,35,9.02
2011,7,27,5,40,9.02
2011,7,27,5,45,8.790000000000001
2011,7,27,5,50,8.59
2011,7,27,5,55,8.61
2011,7,27,6,0,8.790000000000001
2011,7,27,6,5,8.92
2011,7,27,6,10,9.040000000000001
2011,7,27,6,15,8.94
2011,7,27,6,20,8.81
2011,7,27,6,25,8.78
2011,7,27,6,30,8.72
2011,7,27,6,35,8.64
2011,7,27,6,40,8.64
2011,7,27,6,45,8.59
2011,7,27,6,50,8.620000000000001
2011,7,27,6,55,8.44
2011,7,27,7,0,8.16
2011,7,27,7,5,8.02
2011,7,27,7,10,8.06
2011,7,27,7,15,8.15
2011,7,27,7,20,8.23
2011,7,27,7,25,8.36
2011,7,27,7,30,8.38
2011,7,27,7,35,8.35
2011,7,27,7,40,8.27
2011,7,27,7,45,8.27
2011,7,27,7,50,8.23
2011,7,27,7,55,8.27
2011,7,27,8,0,8.5
2011,7,27,8,5,8.75
2011,7,27,8,10,8.89
2011,7,27,8,15,8.88
2011,7,27,8,20,8.75
2011,7,27,8,25,8.620000000000001
2011,7,27,8,30,8.43
2011,7,27,8,35,8.33
2011,7,27,8,40,8.41
2011,7,27,8,45,8.41
2011,7,27,8,50,8.3
2011,7,27,8,55,8.370000000000001
2011,7,27,9,0,8.370000000000001
2011,7,27,9,5,8.4
2011,7,27,9,10,8.540000000000001
2011,7,27,9,15,8.58
2011,7,27,9,20,8.48
2011,7,27,9,25,8.35
2011,7,27,9,30,8.25
2011,7,27,9,35,8.27
2011,7,27,9,40,8.51
2011,7,27,9,45,8.59
2011,7,27,9,50,8.620000000000001
2011,7,27,9,55,8.53
2011,7,27,10,0,8.290000000000001
2011,7,27,10,5,8.01
2011,7,27,10,10,7.7700000000000005
2011,7,27,10,15,7.75
2011,7,27,10,20,7.88
2011,7,27,10,25,8.06
2011,7,27,10,30,8.15
2011,7,27,10,35,8.09
2011,7,27,10,40,8.15
2011,7,27,10,45,8.3
2011,7,27,10,50,8.33
2011,7,27,10,55,8.31
2011,7,27,11,0,8.370000000000001
2011,7,27,11,5,8.26
2011,7,27,11,10,8.24
2011,7,27,11,15,8.34
2011,7,27,11,20,8.24
2011,7,27,11,25,8.040000000000001
2011,7,27,11,30,7.95
2011,7,27,11,35,8.01
2011,7,27,11,40,8.11
2011,7,27,11,45,8.08
2011,7,27,11,50,8.18
2011,7,27,11,55,8.3
2011,7,27,12,0,8.22
2011,7,27,12,5,8.18
2011,7,27,12,10,8.22
2011,7,27,12,15,8.05
2011,7,27,12,20,7.92
2011,7,27,12,25,8.13
2011,7,27,12,30,8.22
2011,7,27,12,35,8.08
2011,7,27,12,40,7.890000000000001
2011,7,27,12,45,7.83
2011,7,27,12,50,7.62
2011,7,27,12,55,7.640000000000001
2011,7,27,13,0,7.75
2011,7,27,13,5,7.47
2011,7,27,13,10,7.3500000000000005
2011,7,27,13,15,7.3
2011,7,27,13,20,7.16
2011,7,27,13,25,7.17
2011,7,27,13,30,7.12
2011,7,27,13,35,6.96
2011,7,27,13,40,6.82
2011,7,27,13,45,6.7
2011,7,27,13,50,6.63
2011,7,27,13,55,6.5200000000000005
2011,7,27,14,0,6.45
2011,7,27,14,5,6.5
2011,7,27,14,10,6.58
2011,7,27,14,15,6.67
2011,7,27,14,20,6.75
2011,7,27,14,25,6.65
2011,7,27,14,30,6.5
2011,7,27,14,35,6.5
2011,7,27,14,40,6.57
2011,7,27,14,45,6.61
2011,7,27,14,50,6.66
2011,7,27,14,55,6.8100000000000005
2011,7,27,15,0,6.92
2011,7,27,15,5,6.92
2011,7,27,15,10,6.95
2011,7,27,15,15,6.91
2011,7,27,15,20,6.79
2011,7,27,15,25,6.66
2011,7,27,15,30,6.54
2011,7,27,15,35,6.45
2011,7,27,15,40,6.41
2011,7,27,15,45,6.44
2011,7,27,15,50,6.43
2011,7,27,15,55,6.36
2011,7,27,16,0,6.17
2011,7,27,16,5,5.96
2011,7,27,16,10,5.83
2011,7,27,16,15,5.7
2011,7,27,16,20,5.63
2011,7,27,16,25,5.5200000000000005
2011,7,27,16,30,5.3
2011,7,27,16,35,5.2
2011,7,27,16,40,5.07
2011,7,27,16,45,4.75
2011,7,27,16,50,4.54
2011,7,27,16,55,4.53
2011,7,27,17,0,4.54
2011,7,27,17,5,4.57
2011,7,27,17,10,4.5600000000000005
2011,7,27,17,15,4.53
2011,7,27,17,20,4.46
2011,7,27,17,25,4.3
2011,7,27,17,30,4.22
2011,7,27,17,35,4.15
2011,7,27,17,40,4
2011,7,27,17,45,3.88
2011,7,27,17,50,3.87
2011,7,27,17,55,3.86
2011,7,27,18,0,3.85
2011,7,27,18,5,3.9
2011,7,27,18,10,4.03
2011,7,27,18,15,4.1
2011,7,27,18,20,4.16
2011,7,27,18,25,4.15
2011,7,27,18,30,4.05
2011,7,27,18,35,3.92
2011,7,27,18,40,3.85
2011,7,27,18,45,3.94
2011,7,27,18,50,4.0600000000000005
2011,7,27,18,55,4.03
2011,7,27,19,0,3.81
2011,7,27,19,5,3.59
2011,7,27,19,10,3.5700000000000003
2011,7,27,19,15,3.63
2011,7,27,19,20,3.64
2011,7,27,19,25,3.64
2011,7,27,19,30,3.6
2011,7,27,19,35,3.58
2011,7,27,19,40,3.68
2011,7,27,19,45,3.85
2011,7,27,19,50,4.0600000000000005
2011,7,27,19,55,4.15
2011,7,27,20,0,4.12
2011,7,27,20,5,4.08
2011,7,27,20,10,4.15
2011,7,27,20,15,4.3100000000000005
2011,7,27,20,20,4.39
2011,7,27,20,25,4.3500000000000005
2011,7,27,20,30,4.24
2011,7,27,20,35,4.0200000000000005
2011,7,27,20,40,3.88
2011,7,27,20,45,3.89
2011,7,27,20,50,3.95
2011,7,27,20,55,4.21
2011,7,27,21,0,4.5
2011,7,27,21,5,4.78
2011,7,27,21,10,5.19
2011,7,27,21,15,5.57
2011,7,27,21,20,5.84
2011,7,27,21,25,6.16
2011,7,27,21,30,6.44
2011,7,27,21,35,6.48
2011,7,27,21,40,6.46
2011,7,27,21,45,6.55
2011,7,27,21,50,6.66
2011,7,27,21,55,6.7
2011,7,27,22,0,6.63
2011,7,27,22,5,6.51
2011,7,27,22,10,6.45
2011,7,27,22,15,6.49
2011,7,27,22,20,6.5
2011,7,27,22,25,6.44
2011,7,27,22,30,6.42
2011,7,27,22,35,6.48
2011,7,27,22,40,6.63
2011,7,27,22,45,6.78
2011,7,27,22,50,6.84
2011,7,27,22,55,6.83
2011,7,27,23,0,6.98
2011,7,27,23,5,7.05
2011,7,27,23,10,7.1000000000000005
2011,7,27,23,15,7.32
2011,7,27,23,20,7.5
2011,7,27,23,25,7.43
2011,7,27,23,30,7.3500000000000005
2011,7,27,23,35,7.34
2011,7,27,23,40,7.51
2011,7,27,23,45,7.63
2011,7,27,23,50,7.58
2011,7,27,23,55,7.6000000000000005
2011,7,28,0,0,7.6000000000000005
2011,7,28,0,5,7.890000000000001
2011,7,28,0,10,8.17
2011,7,28,0,15,8.26
2011,7,28,0,20,8.47
2011,7,28,0,25,8.69
2011,7,28,0,30,8.85
2011,7,28,0,35,9.15
2011,7,28,0,40,9.42
2011,7,28,0,45,9.55
2011,7,28,0,50,9.63
2011,7,28,0,55,9.75
2011,7,28,1,0,9.91
2011,7,28,1,5,10.07
2011,7,28,1,10,10.14
2011,7,28,1,15,10.040000000000001
2011,7,28,1,20,9.870000000000001
2011,7,28,1,25,9.81
2011,7,28,1,30,9.74
2011,7,28,1,35,9.72
2011,7,28,1,40,9.67
2011,7,28,1,45,9.41
2011,7,28,1,50,9.05
2011,7,28,1,55,8.8
2011,7,28,2,0,8.85
2011,7,28,2,5,8.950000000000001
2011,7,28,2,10,9.01
2011,7,28,2,15,9.14
2011,7,28,2,20,9.32
2011,7,28,2,25,9.5
2011,7,28,2,30,9.66
2011,7,28,2,35,9.540000000000001
2011,7,28,2,40,9.42
2011,7,28,2,45,9.61
2011,7,28,2,50,9.91
2011,7,28,2,55,10.120000000000001
2011,7,28,3,0,10.11
2011,7,28,3,5,9.92
2011,7,28,3,10,9.85
2011,7,28,3,15,9.84
2011,7,28,3,20,9.67
2011,7,28,3,25,9.65
2011,7,28,3,30,9.73
2011,7,28,3,35,9.66
2011,7,28,3,40,9.55
2011,7,28,3,45,9.38
2011,7,28,3,50,9.24
2011,7,28,3,55,9.11
2011,7,28,4,0,9.03
2011,7,28,4,5,9.07
2011,7,28,4,10,8.94
2011,7,28,4,15,8.74
2011,7,28,4,20,8.78
2011,7,28,4,25,8.72
2011,7,28,4,30,8.57
2011,7,28,4,35,8.53
2011,7,28,4,40,8.26
2011,7,28,4,45,7.87
2011,7,28,4,50,7.71
2011,7,28,4,55,7.8500000000000005
2011,7,28,5,0,8.040000000000001
2011,7,28,5,5,7.96
2011,7,28,5,10,8.01
2011,7,28,5,15,8.24
2011,7,28,5,20,8.26
2011,7,28,5,25,8.23
2011,7,28,5,30,8.15
2011,7,28,5,35,8.02
2011,7,28,5,40,7.94
2011,7,28,5,45,7.87
2011,7,28,5,50,7.91
2011,7,28,5,55,8.01
2011,7,28,6,0,8.19
2011,7,28,6,5,8.42
2011,7,28,6,10,8.53
2011,7,28,6,15,8.52
2011,7,28,6,20,8.44
2011,7,28,6,25,8.39
2011,7,28,6,30,8.33
2011,7,28,6,35,8.08
2011,7,28,6,40,7.930000000000001
2011,7,28,6,45,8.08
2011,7,28,6,50,8.26
2011,7,28,6,55,8.4
2011,7,28,7,0,8.5
2011,7,28,7,5,8.39
2011,7,28,7,10,8.4
2011,7,28,7,15,8.61
2011,7,28,7,20,8.67
2011,7,28,7,25,8.71
2011,7,28,7,30,8.85
2011,7,28,7,35,8.94
2011,7,28,7,40,9.08
2011,7,28,7,45,9.18
2011,7,28,7,50,9.24
2011,7,28,7,55,9.03
2011,7,28,8,0,8.83
2011,7,28,8,5,8.76
2011,7,28,8,10,8.870000000000001
2011,7,28,8,15,8.91
2011,7,28,8,20,9.03
2011,7,28,8,25,9.23
2011,7,28,8,30,9.27
2011,7,28,8,35,9.18
2011,7,28,8,40,9.26
2011,7,28,8,45,9.41
2011,7,28,8,50,9.44
2011,7,28,8,55,9.55
2011,7,28,9,0,9.67
2011,7,28,9,5,9.61
2011,7,28,9,10,9.61
2011,7,28,9,15,9.43
2011,7,28,9,20,9.28
2011,7,28,9,25,9.23
2011,7,28,9,30,9.02
2011,7,28,9,35,8.84
2011,7,28,9,40,8.86
2011,7,28,9,45,9.040000000000001
2011,7,28,9,50,9.26
2011,7,28,9,55,9.21
2011,7,28,10,0,9.05
2011,7,28,10,5,8.91
2011,7,28,10,10,8.68
2011,7,28,10,15,8.540000000000001
2011,7,28,10,20,8.55
2011,7,28,10,25,8.5
2011,7,28,10,30,8.44
2011,7,28,10,35,8.28
2011,7,28,10,40,8.23
2011,7,28,10,45,8.39
2011,7,28,10,50,8.45
2011,7,28,10,55,8.43
2011,7,28,11,0,8.45
2011,7,28,11,5,8.51
2011,7,28,11,10,8.53
2011,7,28,11,15,8.47
2011,7,28,11,20,8.55
2011,7,28,11,25,8.8
2011,7,28,11,30,8.98
2011,7,28,11,35,9.07
2011,7,28,11,40,9.11
2011,7,28,11,45,9.09
2011,7,28,11,50,8.93
2011,7,28,11,55,8.69
2011,7,28,12,0,8.47
2011,7,28,12,5,8.26
2011,7,28,12,10,8.13
2011,7,28,12,15,8.09
2011,7,28,12,20,8.08
2011,7,28,12,25,8.1
2011,7,28,12,30,8.14
2011,7,28,12,35,8.15
2011,7,28,12,40,7.890000000000001
2011,7,28,12,45,7.61
2011,7,28,12,50,7.62
2011,7,28,12,55,7.37
2011,7,28,13,0,7.34
2011,7,28,13,5,7.26
2011,7,28,13,10,7.2
2011,7,28,13,15,7.16
2011,7,28,13,20,7.03
2011,7,28,13,25,6.74
2011,7,28,13,30,6.59
2011,7,28,13,35,6.62
2011,7,28,13,40,6.61
2011,7,28,13,45,6.62
2011,7,28,13,50,6.67
2011,7,28,13,55,6.72
2011,7,28,14,0,6.7700000000000005
2011,7,28,14,5,6.71
2011,7,28,14,10,6.38
2011,7,28,14,15,5.95
2011,7,28,14,20,5.67
2011,7,28,14,25,5.44
2011,7,28,14,30,5.0600000000000005
2011,7,28,14,35,4.69
2011,7,28,14,40,4.59
2011,7,28,14,45,4.5600000000000005
2011,7,28,14,50,4.5
2011,7,28,14,55,4.42
2011,7,28,15,0,4.3500000000000005
2011,7,28,15,5,4.34
2011,7,28,15,10,4.3500000000000005
2011,7,28,15,15,4.41
2011,7,28,15,20,4.45
2011,7,28,15,25,4.4
2011,7,28,15,30,4.34
2011,7,28,15,35,4.26
2011,7,28,15,40,4.16
2011,7,28,15,45,4.15
2011,7,28,15,50,4.12
2011,7,28,15,55,4.19
2011,7,28,16,0,4.42
2011,7,28,16,5,4.5600000000000005
2011,7,28,16,10,4.61
2011,7,28,16,15,4.61
2011,7,28,16,20,4.5600000000000005
2011,7,28,16,25,4.44
2011,7,28,16,30,4.2
2011,7,28,16,35,3.89
2011,7,28,16,40,3.7600000000000002
2011,7,28,16,45,3.66
2011,7,28,16,50,3.3000000000000003
2011,7,28,16,55,2.98
2011,7,28,17,0,2.9
2011,7,28,17,5,2.8000000000000003
2011,7,28,17,10,2.71
2011,7,28,17,15,2.85
2011,7,28,17,20,2.97
2011,7,28,17,25,2.95
2011,7,28,17,30,3
2011,7,28,17,35,3.13
2011,7,28,17,40,3.33
2011,7,28,17,45,3.5100000000000002
2011,7,28,17,50,3.56
2011,7,28,17,55,3.46
2011,7,28,18,0,3.2800000000000002
2011,7,28,18,5,3.21
2011,7,28,18,10,3.17
2011,7,28,18,15,3.04
2011,7,28,18,20,3.11
2011,7,28,18,25,3.24
2011,7,28,18,30,3.27
